,data_name,n_sample,n_itr,type,MSE,Corr,MAE,R2
Torque2_n40_itr8_RES,Torque2,40,8,Leraning the residuals,121.55093038021118,0.674249833998266,7.621830659958468,0.4524757540910813
Torque2_n40_itr8_RATE,Torque2,40,8,Learning the rates,118.09255886194943,0.6849420365561479,7.365094168458316,0.4680539339675014
Torque2_n40_itr8_AffineTrans,Torque2,40,8,Proposed method,70.9787345798065,0.8395439978328825,5.288702756289646,0.6802774112479786
Torque2_n40_itr8_AffineTrans2,Torque2,40,8,Proposed method 2,69.16788508404274,0.847368828304057,5.519650637482496,0.688434354197911
Torque2_n40_itr8_AffineTrans3,Torque2,40,8,Proposed method 3,69.80252415330652,0.8429689312116333,5.276864569856813,0.6855756325350157
Torque2_n40_itr9_WOTL,Torque2,40,9,Without transfer,50.57809866481811,0.8845706684036848,5.1918404438252335,0.7721717534835926
Torque2_n40_itr9_ONLY,Torque2,40,9,Using only source features,73.26066267115807,0.8287078044441146,6.365216039894582,0.6699985022052629
Torque2_n40_itr9_WITH,Torque2,40,9,With source features,37.29702447027931,0.918929328045415,3.9340169145266017,0.8319961424082957
Torque2_n40_itr9_RES,Torque2,40,9,Leraning the residuals,73.15078034285101,0.8290218004527324,6.358559039527749,0.6704934654174477
Torque2_n40_itr9_RATE,Torque2,40,9,Learning the rates,74.09222708203146,0.8290661387397279,6.39502468185199,0.6662527334516717
Torque2_n40_itr9_AffineTrans,Torque2,40,9,Proposed method,39.865347720280326,0.9140362135996739,4.30801332692746,0.8204271708972715
Torque2_n40_itr9_AffineTrans2,Torque2,40,9,Proposed method 2,52.953283088695336,0.8765428316575256,5.381081352977929,0.7614727727640694
Torque2_n40_itr9_AffineTrans3,Torque2,40,9,Proposed method 3,40.530400801845296,0.9097043684600353,4.436778018004508,0.8174314497963777
Torque2_n40_itr10_WOTL,Torque2,40,10,Without transfer,80.17417823243716,0.8290858639098126,6.039236519606692,0.6388566805636808
Torque2_n40_itr10_ONLY,Torque2,40,10,Using only source features,118.97769724437103,0.7209824670215067,7.528471203528959,0.46406684210531246
Torque2_n40_itr10_WITH,Torque2,40,10,With source features,91.112871695185,0.7929188068950578,6.2214653347632956,0.5895835086456573
Torque2_n40_itr10_RES,Torque2,40,10,Leraning the residuals,95.22568770947201,0.7783497859195312,6.404788579802246,0.5710573938743366
Torque2_n40_itr10_RATE,Torque2,40,10,Learning the rates,91.79373866447753,0.7990454806851071,6.267813412515484,0.5865165541372872
Torque2_n40_itr10_AffineTrans,Torque2,40,10,Proposed method,90.75448881406457,0.8023814910525076,6.28632581298165,0.5911978386727361
Torque2_n40_itr10_AffineTrans2,Torque2,40,10,Proposed method 2,83.20959125152399,0.825707950216468,6.191437229289277,0.6251837105658452
Torque2_n40_itr10_AffineTrans3,Torque2,40,10,Proposed method 3,79.01276747718731,0.8300425358964221,5.8663095151441915,0.6440882369653438
Torque2_n40_itr11_WOTL,Torque2,40,11,Without transfer,64.59056588066781,0.8474760780516368,5.788554236806757,0.7090528162472998
Torque2_n40_itr11_ONLY,Torque2,40,11,Using only source features,122.73536839891847,0.7231299100575215,7.902568476690018,0.44714047174490734
Torque2_n40_itr11_WITH,Torque2,40,11,With source features,62.428888636269505,0.8564722693465309,5.646991720672816,0.7187900572493673
Torque2_n40_itr11_RES,Torque2,40,11,Leraning the residuals,123.77908668734604,0.7219866088470132,7.940124195205076,0.4424390592010039
Torque2_n40_itr11_RATE,Torque2,40,11,Learning the rates,125.35593721529919,0.7210922935470789,7.993135307197225,0.43533616090538385
Torque2_n40_itr11_AffineTrans,Torque2,40,11,Proposed method,60.67095457388125,0.862709289256447,5.569476382253527,0.726708643465499
Torque2_n40_itr11_AffineTrans2,Torque2,40,11,Proposed method 2,65.65312116978895,0.8446627609624112,5.828555434318107,0.7042665527313168
Torque2_n40_itr11_AffineTrans3,Torque2,40,11,Proposed method 3,58.93661420182175,0.8658517687069044,5.4838496143294915,0.734520952276225
Torque2_n40_itr12_WOTL,Torque2,40,12,Without transfer,73.04099182345136,0.8372274212736731,6.376773532558134,0.6709880060688909
Torque2_n40_itr12_ONLY,Torque2,40,12,Using only source features,70.96725669121246,0.8464915350816747,6.3487674112030295,0.6803291132158484
Torque2_n40_itr12_WITH,Torque2,40,12,With source features,51.86927612874652,0.8811358950505676,5.149300768038198,0.7663556649924502
Torque2_n40_itr12_RES,Torque2,40,12,Leraning the residuals,65.4957747878768,0.8604407972196083,6.023543000952603,0.7049753170232351
Torque2_n40_itr12_RATE,Torque2,40,12,Learning the rates,62.40722703487509,0.8588863381930966,5.844948708306247,0.7188876315906871
Torque2_n40_itr12_AffineTrans,Torque2,40,12,Proposed method,68.53498355874218,0.8415745761208017,6.091421559720396,0.6912852491214698
Torque2_n40_itr12_AffineTrans2,Torque2,40,12,Proposed method 2,71.00359524977554,0.8370188352601493,6.208178058595964,0.6801654267527961
Torque2_n40_itr12_AffineTrans3,Torque2,40,12,Proposed method 3,69.38831012512301,0.8413468224402452,6.13863946164847,0.6874414530821449
Torque2_n40_itr13_WOTL,Torque2,40,13,Without transfer,75.07513285687365,0.8348835918487759,5.627050685694186,0.661825249914634
Torque2_n40_itr13_ONLY,Torque2,40,13,Using only source features,84.39861898749406,0.7890566148909592,6.131444148921196,0.6198277539107591
Torque2_n40_itr13_WITH,Torque2,40,13,With source features,60.26809076374056,0.8696637197583166,4.852113799020444,0.7285233371347397
Torque2_n40_itr13_RES,Torque2,40,13,Leraning the residuals,84.33111738750105,0.7892401954867265,6.127106319653108,0.6201318138016889
Torque2_n40_itr13_RATE,Torque2,40,13,Learning the rates,84.3763405205931,0.7891701915166608,6.138832638431115,0.6199281069130093
Torque2_n40_itr13_AffineTrans,Torque2,40,13,Proposed method,74.270478886279,0.8201514951756219,5.403457417756799,0.6654498010150605
Torque2_n40_itr13_AffineTrans2,Torque2,40,13,Proposed method 2,135.53457327202887,0.6504043705908936,8.382809020935984,0.3894866555670886
Torque2_n40_itr13_AffineTrans3,Torque2,40,13,Proposed method 3,77.6177230833549,0.8089728587646716,5.665587260270634,0.6503721924015821
Torque2_n40_itr14_WOTL,Torque2,40,14,Without transfer,69.89405232389586,0.8371226921264403,5.756560236445026,0.6851633453363526
Torque2_n40_itr14_ONLY,Torque2,40,14,Using only source features,90.06012971532866,0.7851774675426172,6.585593412009944,0.5943255682650658
Torque2_n40_itr14_WITH,Torque2,40,14,With source features,63.4958723656812,0.8572469675968758,5.154501620080717,0.7139838458940462
Torque2_n40_itr14_RES,Torque2,40,14,Leraning the residuals,79.45673225703625,0.81329616125539,5.98576241812612,0.6420884046272732
Torque2_n40_itr14_RATE,Torque2,40,14,Learning the rates,88.86458810250772,0.7855558528461876,6.585868358027115,0.599710866575535
Torque2_n40_itr14_AffineTrans,Torque2,40,14,Proposed method,66.5729765779026,0.8477645802243573,5.324586472519297,0.7001230785752797
Torque2_n40_itr14_AffineTrans2,Torque2,40,14,Proposed method 2,64.29742094468577,0.8476177978760757,5.442274493541172,0.7103732829809852
Torque2_n40_itr14_AffineTrans3,Torque2,40,14,Proposed method 3,66.45751441258639,0.8485094522772936,5.326272874971276,0.7006431760751346
Torque2_n40_itr15_WOTL,Torque2,40,15,Without transfer,61.12250944004737,0.8579470059671575,5.562743620673949,0.7246746217035039
Torque2_n40_itr15_ONLY,Torque2,40,15,Using only source features,110.0357427960829,0.752657172083623,7.645250308492969,0.5043457346727027
Torque2_n40_itr15_WITH,Torque2,40,15,With source features,53.31167654110234,0.8817849194783691,5.139832603536967,0.7598583951187973
Torque2_n40_itr15_RES,Torque2,40,15,Leraning the residuals,105.04449842955553,0.7629065422114504,7.302481807547636,0.526828716081251
Torque2_n40_itr15_RATE,Torque2,40,15,Learning the rates,96.9581376350787,0.774947790631972,7.1028365731203795,0.5632536005497962
Torque2_n40_itr15_AffineTrans,Torque2,40,15,Proposed method,51.75827088705043,0.8843690364433043,5.13212037776419,0.7668556863502587
Torque2_n40_itr15_AffineTrans2,Torque2,40,15,Proposed method 2,112.109274665027,0.7760089852368083,7.382562292242371,0.4950055431220459
Torque2_n40_itr15_AffineTrans3,Torque2,40,15,Proposed method 3,55.31456667859284,0.8761197549847963,5.254805175713799,0.7508364081316337
Torque2_n40_itr16_WOTL,Torque2,40,16,Without transfer,118.46730053537904,0.7261943516846702,7.302795628819317,0.46636591601886546
Torque2_n40_itr16_ONLY,Torque2,40,16,Using only source features,148.1207179579214,0.5842144832062041,8.669036402456697,0.3327925656371462
Torque2_n40_itr16_WITH,Torque2,40,16,With source features,99.5298161373476,0.7742737088864854,6.502340464386446,0.5516695153579301
Torque2_n40_itr16_RES,Torque2,40,16,Leraning the residuals,142.05496293545414,0.6078957057140142,8.426209398603621,0.36011566332266853
Torque2_n40_itr16_RATE,Torque2,40,16,Learning the rates,138.62508260742936,0.6201965921545057,8.330014247029313,0.37556550508270614
Torque2_n40_itr16_AffineTrans,Torque2,40,16,Proposed method,115.24538992847044,0.7226323618342759,6.831409767458302,0.48087896145517395
Torque2_n40_itr16_AffineTrans2,Torque2,40,16,Proposed method 2,128.5490340848706,0.6954209934430446,7.532047365072556,0.42095290649377604
Torque2_n40_itr16_AffineTrans3,Torque2,40,16,Proposed method 3,109.94679703321026,0.7384265778834497,6.7735609232896135,0.5047463894565971
Torque2_n40_itr17_WOTL,Torque2,40,17,Without transfer,66.55508040496196,0.8518782502172257,5.639788807717308,0.7002036916036074
Torque2_n40_itr17_ONLY,Torque2,40,17,Using only source features,77.2228115629596,0.8201439919637664,6.065086158755959,0.652151065107277
Torque2_n40_itr17_WITH,Torque2,40,17,With source features,56.55275972323034,0.8740706605620967,5.03760941772311,0.7452589871202583
Torque2_n40_itr17_RES,Torque2,40,17,Leraning the residuals,77.08666143937253,0.8205298812395909,6.058652153222736,0.6527643511883809
Torque2_n40_itr17_RATE,Torque2,40,17,Learning the rates,65.85343720865768,0.8618474387442988,5.656710682751095,0.7033642322983757
Torque2_n40_itr17_AffineTrans,Torque2,40,17,Proposed method,56.84411328227362,0.8721020115692348,5.067052824157744,0.7439465896156974
Torque2_n40_itr17_AffineTrans2,Torque2,40,17,Proposed method 2,66.45252644191584,0.8494731446959193,5.6196470641700556,0.7006656443102313
Torque2_n40_itr17_AffineTrans3,Torque2,40,17,Proposed method 3,53.387282428453844,0.880653344160057,4.898820603409576,0.7595178295934746
Torque2_n40_itr18_WOTL,Torque2,40,18,Without transfer,66.73907396504872,0.8563052064924139,5.692583498203196,0.6993748955185137
Torque2_n40_itr18_ONLY,Torque2,40,18,Using only source features,245.62679139251298,0.6631137690477904,9.563046712075385,-0.10642200196690355
Torque2_n40_itr18_WITH,Torque2,40,18,With source features,57.78596020672135,0.881272482645491,5.202521110785003,0.739704055021706
Torque2_n40_itr18_RES,Torque2,40,18,Leraning the residuals,245.59199648639023,0.663154524873083,9.562415628171788,-0.10626526886188525
Torque2_n40_itr18_RATE,Torque2,40,18,Learning the rates,246.2194238612556,0.6631998763541255,9.579923855499887,-0.10909150556127711
Torque2_n40_itr18_AffineTrans,Torque2,40,18,Proposed method,66.46149482774273,0.8471561118245466,5.749361696350747,0.7006252463579364
Torque2_n40_itr18_AffineTrans2,Torque2,40,18,Proposed method 2,96.67534611907134,0.7520964237093497,6.945814016246871,0.5645274304667458
Torque2_n40_itr18_AffineTrans3,Torque2,40,18,Proposed method 3,73.55301759013095,0.8352049941967609,6.137323236494461,0.6686815940907164
Torque2_n40_itr19_WOTL,Torque2,40,19,Without transfer,60.89166496207216,0.8580545512635845,5.644074904943715,0.7257144570081804
Torque2_n40_itr19_ONLY,Torque2,40,19,Using only source features,107.88648077846673,0.7615365288740557,7.157714341401815,0.514027051481838
Torque2_n40_itr19_WITH,Torque2,40,19,With source features,38.03801055178058,0.9185809511733619,4.430369674684313,0.828658382308608
Torque2_n40_itr19_RES,Torque2,40,19,Leraning the residuals,107.87390468560277,0.7615485072598234,7.156961783161178,0.5140837002934949
Torque2_n40_itr19_RATE,Torque2,40,19,Learning the rates,107.72596602120312,0.7615425909195739,7.151969863449384,0.5147500876704802
Torque2_n40_itr19_AffineTrans,Torque2,40,19,Proposed method,37.2303166799844,0.9219751014623445,4.227492210108322,0.8322966265959791
Torque2_n40_itr19_AffineTrans2,Torque2,40,19,Proposed method 2,54.29830055533213,0.8809514233975926,5.3606919679234535,0.7554141628311706
Torque2_n40_itr19_AffineTrans3,Torque2,40,19,Proposed method 3,56.461017546752814,0.8690657645791409,5.265823568069612,0.7456722383050643
Torque3_n40_itr0_WOTL,Torque3,40,0,Without transfer,27.460517664932905,0.8652743903240161,3.494737095646071,0.7224738127299299
Torque3_n40_itr0_ONLY,Torque3,40,0,Using only source features,30.287224175729428,0.8370077449421192,3.5479126735349804,0.6939060672108922
Torque3_n40_itr0_WITH,Torque3,40,0,With source features,22.42761789270018,0.8962048426783179,2.9307845757050965,0.7733381664811273
Torque3_n40_itr0_RES,Torque3,40,0,Leraning the residuals,30.030883478496985,0.8384052990108986,3.527367448342653,0.6964967414732322
Torque3_n40_itr0_RATE,Torque3,40,0,Learning the rates,29.95376734535997,0.8372272202976516,3.505500039401952,0.6972761057469747
Torque3_n40_itr0_AffineTrans,Torque3,40,0,Proposed method,24.74345336725358,0.866632554446239,3.1467598710120437,0.7499334733344167
Torque3_n40_itr0_AffineTrans2,Torque3,40,0,Proposed method 2,27.032155261093116,0.8684105892855617,3.42530187994576,0.7268030022287613
Torque3_n40_itr0_AffineTrans3,Torque3,40,0,Proposed method 3,27.71937930523996,0.8493676744824249,3.355987548520729,0.7198576608808833
Torque3_n40_itr1_WOTL,Torque3,40,1,Without transfer,25.224126459072185,0.8896219117033947,3.497374754482651,0.7450756126005645
Torque3_n40_itr1_ONLY,Torque3,40,1,Using only source features,27.876752958038097,0.8904599625620904,3.664257603992289,0.7182671843148276
Torque3_n40_itr1_WITH,Torque3,40,1,With source features,20.849122802388564,0.911267459148194,3.0407075464401356,0.7892910239393874
Torque3_n40_itr1_RES,Torque3,40,1,Leraning the residuals,27.411619973471563,0.8913469731783278,3.6236422117775122,0.7229679909549422
Torque3_n40_itr1_RATE,Torque3,40,1,Learning the rates,28.311302988462504,0.8906398074288933,3.723812362126863,0.7138754603643436
Torque3_n40_itr1_AffineTrans,Torque3,40,1,Proposed method,25.480303479356056,0.8962532112150009,3.507322684078091,0.7424865925182382
Torque3_n40_itr1_AffineTrans2,Torque3,40,1,Proposed method 2,25.240569466105075,0.8924031283869737,3.4879897011862444,0.7449094334664064
Torque3_n40_itr1_AffineTrans3,Torque3,40,1,Proposed method 3,24.939499330391246,0.8923408849907122,3.4615411645828567,0.7479521600415227
Torque3_n40_itr2_WOTL,Torque3,40,2,Without transfer,20.84644329912399,0.9067759895528893,3.086407447063586,0.7893181039942454
Torque3_n40_itr2_ONLY,Torque3,40,2,Using only source features,22.105881749429106,0.8846379723014476,3.3263401573008826,0.7765897514016484
Torque3_n40_itr2_WITH,Torque3,40,2,With source features,15.80611679381234,0.9276551634518455,2.6017950200498805,0.8402575150673919
Torque3_n40_itr2_RES,Torque3,40,2,Leraning the residuals,20.6515086950459,0.8927697810484705,3.1867485516282157,0.7912881854798497
Torque3_n40_itr2_RATE,Torque3,40,2,Learning the rates,22.75013365412856,0.8858501232054802,3.3552680132527586,0.770078702450046
Torque3_n40_itr2_AffineTrans,Torque3,40,2,Proposed method,16.829291365972335,0.916070671876529,2.893127711698589,0.8299169329491654
Torque3_n40_itr2_AffineTrans2,Torque3,40,2,Proposed method 2,20.62149944351127,0.9074849005499562,3.064660579966902,0.7915914701179201
Torque3_n40_itr2_AffineTrans3,Torque3,40,2,Proposed method 3,16.766505452773483,0.9269487542667159,2.708647496233454,0.8305514706995807
Torque3_n40_itr3_WOTL,Torque3,40,3,Without transfer,48.53055739889734,0.7326940679891035,3.976988070813076,0.5095321681351057
Torque3_n40_itr3_ONLY,Torque3,40,3,Using only source features,31.667598782445868,0.843029025300151,3.600175879490951,0.6799554889195134
Torque3_n40_itr3_WITH,Torque3,40,3,With source features,48.029435243902306,0.7425455500524586,3.5513141357032123,0.5145966946939016
Torque3_n40_itr3_RES,Torque3,40,3,Leraning the residuals,30.41718237156909,0.8489141593888848,3.517494534932492,0.6925926614318768
Torque3_n40_itr3_RATE,Torque3,40,3,Learning the rates,32.66910883432323,0.8433719000453537,3.6336202191520184,0.6698338564870299
Torque3_n40_itr3_AffineTrans,Torque3,40,3,Proposed method,30.664440002192503,0.843165244602315,3.2465438158474185,0.6900937840131173
Torque3_n40_itr3_AffineTrans2,Torque3,40,3,Proposed method 2,43.382732020977166,0.7786015012774854,4.297527798727484,0.5615580027278269
Torque3_n40_itr3_AffineTrans3,Torque3,40,3,Proposed method 3,30.2029619483664,0.8453704985024522,3.4419601529745387,0.6947576525661388
Torque3_n40_itr4_WOTL,Torque3,40,4,Without transfer,20.759217503191863,0.9066848905029614,3.1080040441848222,0.7901996402737873
Torque3_n40_itr4_ONLY,Torque3,40,4,Using only source features,25.548852506957015,0.8635660724799885,3.5196897528762174,0.7417938105939025
Torque3_n40_itr4_WITH,Torque3,40,4,With source features,12.750855961893144,0.9398159220272336,2.1911268077440877,0.8711351154150687
Torque3_n40_itr4_RES,Torque3,40,4,Leraning the residuals,25.540707820862,0.863616309424302,3.5188291800447757,0.7418761238155993
Torque3_n40_itr4_RATE,Torque3,40,4,Learning the rates,24.597956505700903,0.8689294158676508,3.463277515215884,0.751403918638441
Torque3_n40_itr4_AffineTrans,Torque3,40,4,Proposed method,15.2654936964661,0.9251896166389636,2.40462825127262,0.8457212528157969
